operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,209312,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,210432,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,213728,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,214848,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,218144,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,219264,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,222560,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,223680,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,226976,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,228096,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,231392,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,232512,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,235808,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,236928,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,240224,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,241344,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,244640,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,245760,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,249056,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,250176,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,253472,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,254592,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,257888,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,259008,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,262304,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,263424,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,266720,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,267840,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,271136,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,272256,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,275552,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,276672,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
q projection,-1,279968,502,3296,3296,99.02912621359224,19.921875,51.02040816326531
q projection,-1,281088,502,1120,1120,97.14285714285714,6.640625,51.02040816326531
