operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
layernorm(MHA),0.8733624454148471,522.0,458.0,64,522.0,100,1.5625,0
q projection,0,272,0,272,272,100,6.640625,1.594387755102041
q projection,0,775,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,1278,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,1781,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,2284,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,2787,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,3290,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,3793,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,4296,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,4799,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,5302,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,5805,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,6308,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,6811,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,7314,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,7817,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,8320,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,8823,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,9326,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,9829,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,10332,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,10835,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,11338,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,11841,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,12344,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,12847,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,13350,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,13853,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,14356,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,14859,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,15362,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,15865,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,16368,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,16871,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,17374,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,17877,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,18380,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,18883,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,19386,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,19889,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,20392,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,20895,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,21398,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,21901,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,22404,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,22907,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,23410,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,23913,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,24416,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,24919,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,25422,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,25925,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,26428,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,26931,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,27434,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,27937,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,28440,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,28943,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,29446,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,29949,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,30452,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,30955,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,31458,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,31961,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,32464,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,32967,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,33470,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,33973,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,34476,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,34979,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,35482,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,35985,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,36488,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,36991,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,37494,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,37997,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,38500,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,39003,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,39506,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,40009,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,40512,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,41015,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,41518,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,42021,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,42524,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,43027,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,43530,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,44033,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,44536,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,45039,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,45542,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,46045,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,46548,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,47051,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,47554,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,48057,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,48560,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,49063,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,49566,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,50069,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,50572,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,51075,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,51578,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,52081,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,52584,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,53087,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,53590,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,54093,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,54596,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,55099,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,55602,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,56105,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,56608,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,57111,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,57614,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,58117,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,58620,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,59123,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,59626,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,60129,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,60632,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,61135,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,61638,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,62141,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,62644,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,63147,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,63650,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,64153,502,257,503,100,6.2530517578125,1.594387755102041
q projection,0,64656,502,1,503,100,6.2530517578125,1.594387755102041
k projection,0,272,0,272,272,100,6.640625,1.594387755102041
k projection,0,775,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,1278,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,1781,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,2284,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,2787,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,3290,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,3793,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,4296,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,4799,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,5302,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,5805,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,6308,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,6811,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,7314,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,7817,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,8320,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,8823,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,9326,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,9829,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,10332,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,10835,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,11338,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,11841,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,12344,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,12847,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,13350,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,13853,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,14356,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,14859,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,15362,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,15865,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,16368,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,16871,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,17374,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,17877,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,18380,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,18883,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,19386,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,19889,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,20392,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,20895,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,21398,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,21901,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,22404,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,22907,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,23410,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,23913,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,24416,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,24919,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,25422,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,25925,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,26428,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,26931,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,27434,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,27937,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,28440,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,28943,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,29446,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,29949,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,30452,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,30955,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,31458,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,31961,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,32464,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,32967,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,33470,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,33973,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,34476,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,34979,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,35482,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,35985,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,36488,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,36991,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,37494,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,37997,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,38500,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,39003,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,39506,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,40009,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,40512,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,41015,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,41518,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,42021,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,42524,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,43027,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,43530,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,44033,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,44536,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,45039,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,45542,502,257,503,100,6.2530517578125,1.594387755102041
k projection,0,46045,502,257,503,100,6.2530517578125,1.594387755102041
