operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,0,29347,272,129,273,100,3.1280517578125,147.5
q projection,0,29620,272,129,273,100,3.1280517578125,147.5
q projection,0,29893,272,129,273,100,3.1280517578125,147.5
q projection,0,30166,272,129,273,100,3.1280517578125,147.5
q projection,0,30439,272,129,273,100,3.1280517578125,147.5
q projection,0,30712,272,129,273,100,3.1280517578125,147.5
q projection,0,30985,272,129,273,100,3.1280517578125,147.5
q projection,0,31258,272,129,273,100,3.1280517578125,147.5
q projection,0,31531,272,129,273,100,3.1280517578125,147.5
q projection,0,31804,272,129,273,100,3.1280517578125,147.5
q projection,0,32077,272,129,273,100,3.1280517578125,147.5
q projection,0,32350,272,129,273,100,3.1280517578125,147.5
q projection,0,32623,272,129,273,100,3.1280517578125,147.5
q projection,0,32896,272,129,273,100,3.1280517578125,147.5
q projection,0,33169,272,129,273,100,3.1280517578125,147.5
q projection,0,33442,272,129,273,100,3.1280517578125,147.5
q projection,0,33715,272,129,273,100,3.1280517578125,147.5
q projection,0,33988,272,129,273,100,3.1280517578125,147.5
q projection,0,34261,272,129,273,100,3.1280517578125,147.5
q projection,0,34534,272,129,273,100,3.1280517578125,147.5
q projection,0,34807,272,129,273,100,3.1280517578125,147.5
q projection,0,35080,272,138,273,100,3.326416015625,147.5
q projection,0,35354,273,130,274,100,3.131103515625,147.5
q projection,0,35628,273,130,274,100,3.131103515625,147.5
q projection,0,35902,273,130,274,100,3.131103515625,147.5
q projection,0,36176,273,130,274,100,3.131103515625,147.5
q projection,0,36450,273,130,274,100,3.131103515625,147.5
q projection,0,36724,273,130,274,100,3.131103515625,147.5
q projection,0,36998,273,130,274,100,3.131103515625,147.5
q projection,0,37272,273,130,274,100,3.131103515625,147.5
q projection,0,37546,273,130,274,100,3.131103515625,147.5
q projection,0,37820,273,130,274,100,3.131103515625,147.5
q projection,0,38094,273,130,274,100,3.131103515625,147.5
q projection,0,38368,273,130,274,100,3.131103515625,147.5
q projection,0,38642,273,130,274,100,3.131103515625,147.5
q projection,0,38916,273,130,274,100,3.131103515625,147.5
q projection,0,39190,273,130,274,100,3.131103515625,147.5
q projection,0,39464,273,130,274,100,3.131103515625,147.5
q projection,0,39738,273,130,274,100,3.131103515625,147.5
q projection,0,40012,273,130,274,100,3.131103515625,147.5
q projection,0,40286,273,130,274,100,3.131103515625,147.5
q projection,0,40560,273,130,274,100,3.131103515625,147.5
q projection,0,40834,273,130,274,100,3.131103515625,147.5
q projection,0,41108,273,130,274,100,3.131103515625,147.5
q projection,0,41382,273,130,274,100,3.131103515625,147.5
q projection,0,41656,273,130,274,100,3.131103515625,147.5
q projection,0,41930,273,130,274,100,3.131103515625,147.5
q projection,0,42204,273,130,274,100,3.131103515625,147.5
q projection,0,42478,273,130,274,100,3.131103515625,147.5
q projection,0,42752,273,130,274,100,3.131103515625,147.5
q projection,0,43026,273,130,274,100,3.131103515625,147.5
