operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,25972,145,145,145,100,100.000,1.3961605584642234
q projection,-1,26117,145,145,145,100,100.000,1.3961605584642234
q projection,-1,26262,145,145,145,100,100.000,1.3961605584642234
q projection,-1,26407,145,145,145,100,100.000,1.3961605584642234
q projection,-1,26552,145,145,145,100,100.000,1.3961605584642234
q projection,-1,26697,145,145,145,100,100.000,1.3961605584642234
q projection,-1,26842,145,145,145,100,100.000,1.3961605584642234
q projection,-1,26987,145,145,145,100,100.000,1.3961605584642234
q projection,-1,27132,145,145,145,100,100.000,1.3961605584642234
q projection,-1,27277,145,145,145,100,100.000,1.3961605584642234
q projection,-1,27422,145,145,145,100,100.000,1.3961605584642234
q projection,-1,27567,145,145,145,100,100.000,1.3961605584642234
q projection,-1,27712,145,145,145,100,100.000,1.3961605584642234
q projection,-1,27857,145,145,145,100,100.000,1.3961605584642234
q projection,-1,28002,145,145,145,100,100.000,1.3961605584642234
q projection,-1,28147,145,145,145,100,100.000,1.3961605584642234
q projection,-1,28292,145,145,145,100,100.000,1.3961605584642234
q projection,-1,28437,145,145,145,100,100.000,1.3961605584642234
q projection,-1,28582,145,145,145,100,100.000,1.3961605584642234
q projection,-1,28727,145,145,145,100,100.000,1.3961605584642234
q projection,-1,28872,145,145,145,100,100.000,1.3961605584642234
q projection,-1,29017,145,145,145,100,100.000,1.3961605584642234
q projection,-1,29162,145,145,145,100,100.000,1.3961605584642234
q projection,-1,29307,145,145,145,100,100.000,1.3961605584642234
q projection,-1,29452,145,145,145,100,100.000,1.3961605584642234
q projection,-1,29597,145,145,145,100,100.000,1.3961605584642234
q projection,-1,29742,145,145,145,100,100.000,1.3961605584642234
q projection,-1,29887,145,145,145,100,100.000,1.3961605584642234
q projection,-1,30032,145,145,145,100,100.000,1.3961605584642234
q projection,-1,30177,145,145,145,100,100.000,1.3961605584642234
q projection,-1,30322,145,145,145,100,100.000,1.3961605584642234
q projection,-1,30467,145,145,145,100,100.000,1.3961605584642234
q projection,-1,30612,145,145,145,100,100.000,1.3961605584642234
q projection,-1,30757,145,145,145,100,100.000,1.3961605584642234
q projection,-1,30902,145,145,145,100,100.000,1.3961605584642234
q projection,-1,31047,145,145,145,100,100.000,1.3961605584642234
q projection,-1,31192,145,145,145,100,100.000,1.3961605584642234
q projection,-1,31337,145,145,145,100,100.000,1.3961605584642234
q projection,-1,31482,145,145,145,100,100.000,1.3961605584642234
q projection,-1,31627,145,145,145,100,100.000,1.3961605584642234
q projection,-1,31772,145,145,145,100,100.000,1.3961605584642234
q projection,-1,31917,145,145,145,100,100.000,1.3961605584642234
q projection,-1,32062,145,145,145,100,100.000,1.3961605584642234
q projection,-1,32207,145,145,145,100,100.000,1.3961605584642234
q projection,-1,32352,145,145,145,100,100.000,1.3961605584642234
q projection,-1,32497,145,145,145,100,100.000,1.3961605584642234
q projection,-1,32642,145,145,145,100,100.000,1.3961605584642234
q projection,-1,32787,145,145,145,100,100.000,1.3961605584642234
q projection,-1,32932,145,145,145,100,100.000,1.3961605584642234
q projection,-1,33077,145,145,145,100,100.000,1.3961605584642234
q projection,-1,33222,145,145,145,100,100.000,1.3961605584642234
q projection,-1,33367,145,145,145,100,100.000,1.3961605584642234
q projection,-1,33512,145,145,145,100,100.000,1.3961605584642234
q projection,-1,33657,145,145,145,100,100.000,1.3961605584642234
q projection,-1,33802,145,145,145,100,100.000,1.3961605584642234
q projection,-1,33947,145,145,145,100,100.000,1.3961605584642234
q projection,-1,34092,145,145,145,100,100.000,1.3961605584642234
q projection,-1,34237,145,145,145,100,100.000,1.3961605584642234
q projection,-1,34382,145,145,145,100,100.000,1.3961605584642234
q projection,-1,34527,145,145,145,100,100.000,1.3961605584642234
q projection,-1,34672,145,145,145,100,100.000,1.3961605584642234
q projection,-1,34817,145,145,145,100,100.000,1.3961605584642234
q projection,-1,34962,145,145,145,100,100.000,1.3961605584642234
q projection,-1,35107,145,145,145,100,100.000,1.3961605584642234
q projection,-1,35252,145,145,145,100,100.000,1.3961605584642234
q projection,-1,35397,145,145,145,100,100.000,1.3961605584642234
q projection,-1,35542,145,145,145,100,100.000,1.3961605584642234
q projection,-1,35687,145,145,145,100,100.000,1.3961605584642234
q projection,-1,35832,145,145,145,100,100.000,1.3961605584642234
q projection,-1,35977,145,145,145,100,100.000,1.3961605584642234
q projection,-1,36122,145,145,145,100,100.000,1.3961605584642234
q projection,-1,36267,145,145,145,100,100.000,1.3961605584642234
q projection,-1,36412,145,145,145,100,100.000,1.3961605584642234
q projection,-1,36557,145,145,145,100,100.000,1.3961605584642234
q projection,-1,36702,145,145,145,100,100.000,1.3961605584642234
q projection,-1,36847,145,145,145,100,100.000,1.3961605584642234
q projection,-1,36992,145,145,145,100,100.000,1.3961605584642234
q projection,-1,37137,145,145,145,100,100.000,1.3961605584642234
q projection,-1,37282,145,145,145,100,100.000,1.3961605584642234
