operation,va util,total cycle,compute cycle,io cycle,current cycle,memory bw,sram occupancy,sa util
q projection,-1,253869,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,254873,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,255877,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,256881,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,257885,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,258889,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,259893,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,260897,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,261901,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,262905,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,263909,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,264913,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,265917,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,266921,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,267925,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,268929,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,269933,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,270937,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,271941,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,272945,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,273949,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,274953,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,275957,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,276961,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,277965,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,278969,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,279973,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,280977,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,281981,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,282985,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,283989,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,284993,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,285997,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,287001,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,288005,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,289009,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,290013,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,291017,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,292021,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,293025,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,294029,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,295033,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,296037,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,297041,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,298045,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,299049,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,300053,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,301057,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,302061,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,303065,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,304069,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,305073,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,306077,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,307081,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,308085,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,309089,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,310093,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,311097,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,312101,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,313105,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,314109,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,315113,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,316117,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,317121,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,318125,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,319129,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,320133,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,321137,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,322141,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,323145,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,324149,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,325153,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,326157,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,327161,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,328165,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,329169,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,330173,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,331177,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,332181,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,333185,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,334189,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,335193,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,336197,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,337201,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,338205,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,339209,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,340213,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,341217,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,342221,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,343225,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,344229,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,345233,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,346237,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,347241,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,348245,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,349249,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,350253,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,351257,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,352261,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,353265,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,354269,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,355273,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,356277,1004,27.306666666666615,1004,100,100.000,3.188775510204082
q projection,-1,357281,1004,1004,1004,100,100.000,3.188775510204082
q projection,-1,358285,1004,0,1004,100,100.000,3.188775510204082
q projection,-1,359289,1004,0,1004,100,100.000,3.188775510204082
